-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,89,89,89,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,89,89,91
-1,88,88,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,88,88,-1
-1,88,88,88,-1,-1,96,-1,-1,-1,-1,-1,-1,96,-1,-1,88,88,88,-1
-1,88,88,88,-1,94,93,95,-1,-1,-1,-1,94,93,95,-1,88,88,88,-1
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
